id,name,amazon_categ_id:id,sequence,max_occurs,min_occurs,uom_type_id:id
InstrumentKeyinstrument_access,InstrumentKey,amazon_ept_v10.amazon_instrumentpartsandaccessories,5151,,,
Rangeinstrument_access,Range,amazon_ept_v10.amazon_instrumentpartsandaccessories,5152,,,
ScaleLengthinstrument_access,ScaleLength,amazon_ept_v10.amazon_instrumentpartsandaccessories,5153,,,
ItemPackageQuantityinstrument_access,ItemPackageQuantity,amazon_ept_v10.amazon_instrumentpartsandaccessories,5154,,,
MalletHardnessinstrument_access,MalletHardness,amazon_ept_v10.amazon_instrumentpartsandaccessories,5155,,,
MaterialTypeinstrument_access,MaterialType,amazon_ept_v10.amazon_instrumentpartsandaccessories,5156,,,
BackMaterialinstrument_access,BackMaterial,amazon_ept_v10.amazon_instrumentpartsandaccessories,5157,,,
TopMaterialinstrument_access,TopMaterial,amazon_ept_v10.amazon_instrumentpartsandaccessories,5158,,,
FretboardMaterialinstrument_access,FretboardMaterial,amazon_ept_v10.amazon_instrumentpartsandaccessories,5159,,,
NeckMaterialinstrument_access,NeckMaterial,amazon_ept_v10.amazon_instrumentpartsandaccessories,5160,,,
StringMaterialinstrument_access,StringMaterial,amazon_ept_v10.amazon_instrumentpartsandaccessories,5161,,,
StringGaugeinstrument_access,StringGauge,amazon_ept_v10.amazon_instrumentpartsandaccessories,5162,,,
PickguardDescriptioninstrument_access,PickguardDescription,amazon_ept_v10.amazon_instrumentpartsandaccessories,5163,,,
ModelNameinstrument_access,ModelName,amazon_ept_v10.amazon_instrumentpartsandaccessories,5164,,,
ModelNumberinstrument_access,ModelNumber,amazon_ept_v10.amazon_instrumentpartsandaccessories,5165,,,
ModelYearinstrument_access,ModelYear,amazon_ept_v10.amazon_instrumentpartsandaccessories,5166,,,
MusicalStyleinstrument_access,MusicalStyle,amazon_ept_v10.amazon_instrumentpartsandaccessories,5167,,,
SpeakerCountinstrument_access,SpeakerCount,amazon_ept_v10.amazon_instrumentpartsandaccessories,5168,,,
SpeakerSizeinstrument_access,SpeakerSize,amazon_ept_v10.amazon_instrumentpartsandaccessories,5169,,,amazon_ept_v10.LengthUnitOfMeasure
SpeakerAmplificationTypeinstrument_access,SpeakerAmplificationType,amazon_ept_v10.amazon_instrumentpartsandaccessories,5170,,,
NumberOfKeyboardKeysinstrument_access,NumberOfKeyboardKeys,amazon_ept_v10.amazon_instrumentpartsandaccessories,5171,,,
KeyActioninstrument_access,KeyAction,amazon_ept_v10.amazon_instrumentpartsandaccessories,5172,,,
PercussionDiameterinstrument_access,PercussionDiameter,amazon_ept_v10.amazon_instrumentpartsandaccessories,5173,,,amazon_ept_v10.LengthUnitOfMeasure
HandOrientationinstrument_access,HandOrientation,amazon_ept_v10.amazon_instrumentpartsandaccessories,5174,,,
ItemStylinginstrument_access,ItemStyling,amazon_ept_v10.amazon_instrumentpartsandaccessories,5175,,,
PolarPatterninstrument_access,PolarPattern,amazon_ept_v10.amazon_instrumentpartsandaccessories,5176,,,
NumberOfPiecesinstrument_access,NumberOfPieces,amazon_ept_v10.amazon_instrumentpartsandaccessories,5177,,,
IsAssemblyRequiredinstrument_access,IsAssemblyRequired,amazon_ept_v10.amazon_instrumentpartsandaccessories,5178,,,
IsACAdapterIncludedinstrument_access,IsACAdapterIncluded,amazon_ept_v10.amazon_instrumentpartsandaccessories,5179,,,
AreBatteriesIncludedinstrument_access,AreBatteriesIncluded,amazon_ept_v10.amazon_instrumentpartsandaccessories,5180,,,
AreBatteriesRequiredinstrument_access,AreBatteriesRequired,amazon_ept_v10.amazon_instrumentpartsandaccessories,5181,,,
BatteryTypeinstrument_access,BatteryType,amazon_ept_v10.amazon_instrumentpartsandaccessories,5182,3,,
NumberOfBatteriesinstrument_access,NumberOfBatteries,amazon_ept_v10.amazon_instrumentpartsandaccessories,5183,,,
MaximumSampleRateinstrument_access,MaximumSampleRate,amazon_ept_v10.amazon_instrumentpartsandaccessories,5184,,,amazon_ept_v10.FrequencyUnitOfMeasure
ConnectorTypeinstrument_access,ConnectorType,amazon_ept_v10.amazon_instrumentpartsandaccessories,5185,,,
SignalFormatinstrument_access,SignalFormat,amazon_ept_v10.amazon_instrumentpartsandaccessories,5186,,,
DigitalAudioProtocolinstrument_access,DigitalAudioProtocol,amazon_ept_v10.amazon_instrumentpartsandaccessories,5187,,,
HardwareInterfaceinstrument_access,HardwareInterface,amazon_ept_v10.amazon_instrumentpartsandaccessories,5188,,,
OperatingSysteminstrument_access,OperatingSystem,amazon_ept_v10.amazon_instrumentpartsandaccessories,5189,,,
SupportedSoftwareinstrument_access,SupportedSoftware,amazon_ept_v10.amazon_instrumentpartsandaccessories,5190,,,
SellerWarrantyDescriptioninstrument_access,SellerWarrantyDescription,amazon_ept_v10.amazon_instrumentpartsandaccessories,5191,,,
Parentagekeyboard_ins,Parentage,amazon_ept_v10.keyboardinstruments,5192,,,
VariationThemekeyboard_ins,VariationTheme,amazon_ept_v10.keyboardinstruments,5193,,,
AdditionalSpecificationskeyboard_ins,AdditionalSpecifications,amazon_ept_v10.keyboardinstruments,5194,,,
Colorkeyboard_ins,Color,amazon_ept_v10.keyboardinstruments,5196,,,
ColorMapkeyboard_ins,ColorMap,amazon_ept_v10.keyboardinstruments,5197,,,
CountryProducedInkeyboard_ins,CountryProducedIn,amazon_ept_v10.keyboardinstruments,5198,,,
InstrumentKeykeyboard_ins,InstrumentKey,amazon_ept_v10.keyboardinstruments,5199,,,
Rangekeyboard_ins,Range,amazon_ept_v10.keyboardinstruments,5200,,,
ScaleLengthkeyboard_ins,ScaleLength,amazon_ept_v10.keyboardinstruments,5201,,,
ItemPackageQuantitykeyboard_ins,ItemPackageQuantity,amazon_ept_v10.keyboardinstruments,5202,,,
MaterialTypekeyboard_ins,MaterialType,amazon_ept_v10.keyboardinstruments,5203,,,
StringMaterialkeyboard_ins,StringMaterial,amazon_ept_v10.keyboardinstruments,5204,,,
StringGaugekeyboard_ins,StringGauge,amazon_ept_v10.keyboardinstruments,5205,,,
PickguardDescriptionkeyboard_ins,PickguardDescription,amazon_ept_v10.keyboardinstruments,5206,,,
ModelNamekeyboard_ins,ModelName,amazon_ept_v10.keyboardinstruments,5207,,,
ModelNumberkeyboard_ins,ModelNumber,amazon_ept_v10.keyboardinstruments,5208,,,
ModelYearkeyboard_ins,ModelYear,amazon_ept_v10.keyboardinstruments,5209,,,
MusicalStylekeyboard_ins,MusicalStyle,amazon_ept_v10.keyboardinstruments,5210,,,
SpeakerCountkeyboard_ins,SpeakerCount,amazon_ept_v10.keyboardinstruments,5211,,,
